run_id,name,gender,race,eviction,credit_scores,query_response_raw,query_response
13375,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,500,,
13376,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,500,,
13377,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,600,,
13378,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,600,,
13379,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,600,,
13380,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,650,,
13381,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,650,,
13382,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,650,,
13383,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,750,,
13384,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,750,,
13385,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,750,,
13386,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,850,,
13387,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,850,,
13388,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,850,,
13389,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,None-control,,
13390,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,None-control,,
13391,E. Gonzalez,None-Control,Hispanic,gone to eviction court but their case was dismissed,None-control,,
13392,E. Gonzalez,None-Control,Hispanic,None-control,500,,
13393,E. Gonzalez,None-Control,Hispanic,None-control,500,,
13394,E. Gonzalez,None-Control,Hispanic,None-control,500,,
13395,E. Gonzalez,None-Control,Hispanic,None-control,600,,
13396,E. Gonzalez,None-Control,Hispanic,None-control,600,,
13397,E. Gonzalez,None-Control,Hispanic,None-control,600,,
13398,E. Gonzalez,None-Control,Hispanic,None-control,650,,
13399,E. Gonzalez,None-Control,Hispanic,None-control,650,,
13400,E. Gonzalez,None-Control,Hispanic,None-control,650,,
13401,E. Gonzalez,None-Control,Hispanic,None-control,750,,
13402,E. Gonzalez,None-Control,Hispanic,None-control,750,,
13403,E. Gonzalez,None-Control,Hispanic,None-control,750,,
13404,E. Gonzalez,None-Control,Hispanic,None-control,850,,
13405,E. Gonzalez,None-Control,Hispanic,None-control,850,,
13406,E. Gonzalez,None-Control,Hispanic,None-control,850,,
13407,E. Gonzalez,None-Control,Hispanic,None-control,None-control,,
13408,E. Gonzalez,None-Control,Hispanic,None-control,None-control,,
13409,E. Gonzalez,None-Control,Hispanic,None-control,None-control,,
13410,E. Hernandez,None-Control,Hispanic,no record of eviction,500,,
13411,E. Hernandez,None-Control,Hispanic,no record of eviction,500,,
13412,E. Hernandez,None-Control,Hispanic,no record of eviction,500,,
13413,E. Hernandez,None-Control,Hispanic,no record of eviction,600,,
13414,E. Hernandez,None-Control,Hispanic,no record of eviction,600,,
13415,E. Hernandez,None-Control,Hispanic,no record of eviction,600,,
13416,E. Hernandez,None-Control,Hispanic,no record of eviction,650,,
13417,E. Hernandez,None-Control,Hispanic,no record of eviction,650,,
13418,E. Hernandez,None-Control,Hispanic,no record of eviction,650,,
13419,E. Hernandez,None-Control,Hispanic,no record of eviction,750,,
13420,E. Hernandez,None-Control,Hispanic,no record of eviction,750,,
13421,E. Hernandez,None-Control,Hispanic,no record of eviction,750,,
13422,E. Hernandez,None-Control,Hispanic,no record of eviction,850,,
13423,E. Hernandez,None-Control,Hispanic,no record of eviction,850,,
13424,E. Hernandez,None-Control,Hispanic,no record of eviction,850,,
13425,E. Hernandez,None-Control,Hispanic,no record of eviction,None-control,,
13426,E. Hernandez,None-Control,Hispanic,no record of eviction,None-control,,
13427,E. Hernandez,None-Control,Hispanic,no record of eviction,None-control,,
13428,E. Hernandez,None-Control,Hispanic,previously been evicted,500,,
13429,E. Hernandez,None-Control,Hispanic,previously been evicted,500,,
13430,E. Hernandez,None-Control,Hispanic,previously been evicted,500,,
13431,E. Hernandez,None-Control,Hispanic,previously been evicted,600,,
13432,E. Hernandez,None-Control,Hispanic,previously been evicted,600,,
13433,E. Hernandez,None-Control,Hispanic,previously been evicted,600,,
13434,E. Hernandez,None-Control,Hispanic,previously been evicted,650,,
13435,E. Hernandez,None-Control,Hispanic,previously been evicted,650,,
13436,E. Hernandez,None-Control,Hispanic,previously been evicted,650,,
13437,E. Hernandez,None-Control,Hispanic,previously been evicted,750,,
13438,E. Hernandez,None-Control,Hispanic,previously been evicted,750,,
13439,E. Hernandez,None-Control,Hispanic,previously been evicted,750,,
13440,E. Hernandez,None-Control,Hispanic,previously been evicted,850,,
13441,E. Hernandez,None-Control,Hispanic,previously been evicted,850,,
13442,E. Hernandez,None-Control,Hispanic,previously been evicted,850,,
13443,E. Hernandez,None-Control,Hispanic,previously been evicted,None-control,,
13444,E. Hernandez,None-Control,Hispanic,previously been evicted,None-control,,
13445,E. Hernandez,None-Control,Hispanic,previously been evicted,None-control,,
13446,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,500,,
13447,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,500,,
13448,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,500,,
13449,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,600,,
13450,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,600,,
13451,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,600,,
13452,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,650,,
13453,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,650,,
13454,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,650,,
13455,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,750,,
13456,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,750,,
13457,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,750,,
13458,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,850,,
13459,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,850,,
13460,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,850,,
13461,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,None-control,,
13462,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,None-control,,
13463,E. Hernandez,None-Control,Hispanic,previously been evicted 6 years ago,None-control,,
13464,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,500,,
13465,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,500,,
13466,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,500,,
13467,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,600,,
13468,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,600,,
13469,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,600,,
13470,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,650,,
13471,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,650,,
13472,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,650,,
13473,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,750,,
13474,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,750,,
13475,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,750,,
13476,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,850,,
13477,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,850,,
13478,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,850,,
13479,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,None-control,,
13480,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,None-control,,
13481,E. Hernandez,None-Control,Hispanic,gone to eviction court but their case was dismissed,None-control,,
13482,E. Hernandez,None-Control,Hispanic,None-control,500,,
13483,E. Hernandez,None-Control,Hispanic,None-control,500,,
13484,E. Hernandez,None-Control,Hispanic,None-control,500,,
13485,E. Hernandez,None-Control,Hispanic,None-control,600,,
13486,E. Hernandez,None-Control,Hispanic,None-control,600,,
13487,E. Hernandez,None-Control,Hispanic,None-control,600,,
13488,E. Hernandez,None-Control,Hispanic,None-control,650,,
13489,E. Hernandez,None-Control,Hispanic,None-control,650,,
13490,E. Hernandez,None-Control,Hispanic,None-control,650,,
13491,E. Hernandez,None-Control,Hispanic,None-control,750,,
13492,E. Hernandez,None-Control,Hispanic,None-control,750,,
13493,E. Hernandez,None-Control,Hispanic,None-control,750,,
13494,E. Hernandez,None-Control,Hispanic,None-control,850,,
13495,E. Hernandez,None-Control,Hispanic,None-control,850,,
13496,E. Hernandez,None-Control,Hispanic,None-control,850,,
13497,E. Hernandez,None-Control,Hispanic,None-control,None-control,,
13498,E. Hernandez,None-Control,Hispanic,None-control,None-control,,
13499,E. Hernandez,None-Control,Hispanic,None-control,None-control,,
13500,Sanjay Patel,Man,Indian,no record of eviction,500,,
13501,Sanjay Patel,Man,Indian,no record of eviction,500,,
13502,Sanjay Patel,Man,Indian,no record of eviction,500,,
13503,Sanjay Patel,Man,Indian,no record of eviction,600,,
13504,Sanjay Patel,Man,Indian,no record of eviction,600,,
13505,Sanjay Patel,Man,Indian,no record of eviction,600,,
13506,Sanjay Patel,Man,Indian,no record of eviction,650,,
13507,Sanjay Patel,Man,Indian,no record of eviction,650,,
13508,Sanjay Patel,Man,Indian,no record of eviction,650,,
13509,Sanjay Patel,Man,Indian,no record of eviction,750,,
13510,Sanjay Patel,Man,Indian,no record of eviction,750,,
13511,Sanjay Patel,Man,Indian,no record of eviction,750,,
13512,Sanjay Patel,Man,Indian,no record of eviction,850,,
13513,Sanjay Patel,Man,Indian,no record of eviction,850,,
13514,Sanjay Patel,Man,Indian,no record of eviction,850,,
13515,Sanjay Patel,Man,Indian,no record of eviction,None-control,,
13516,Sanjay Patel,Man,Indian,no record of eviction,None-control,,
13517,Sanjay Patel,Man,Indian,no record of eviction,None-control,,
13518,Sanjay Patel,Man,Indian,previously been evicted,500,,
13519,Sanjay Patel,Man,Indian,previously been evicted,500,,
13520,Sanjay Patel,Man,Indian,previously been evicted,500,,
13521,Sanjay Patel,Man,Indian,previously been evicted,600,,
13522,Sanjay Patel,Man,Indian,previously been evicted,600,,
13523,Sanjay Patel,Man,Indian,previously been evicted,600,,
13524,Sanjay Patel,Man,Indian,previously been evicted,650,,
13525,Sanjay Patel,Man,Indian,previously been evicted,650,,
13526,Sanjay Patel,Man,Indian,previously been evicted,650,,
13527,Sanjay Patel,Man,Indian,previously been evicted,750,,
13528,Sanjay Patel,Man,Indian,previously been evicted,750,,
13529,Sanjay Patel,Man,Indian,previously been evicted,750,,
13530,Sanjay Patel,Man,Indian,previously been evicted,850,,
13531,Sanjay Patel,Man,Indian,previously been evicted,850,,
13532,Sanjay Patel,Man,Indian,previously been evicted,850,,
13533,Sanjay Patel,Man,Indian,previously been evicted,None-control,,
13534,Sanjay Patel,Man,Indian,previously been evicted,None-control,,
13535,Sanjay Patel,Man,Indian,previously been evicted,None-control,,
13536,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,500,,
13537,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,500,,
13538,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,500,,
13539,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,600,,
13540,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,600,,
13541,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,600,,
13542,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,650,,
13543,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,650,,
13544,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,650,,
13545,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,750,,
13546,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,750,,
13547,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,750,,
13548,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,850,,
13549,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,850,,
13550,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,850,,
13551,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,None-control,,
13552,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,None-control,,
13553,Sanjay Patel,Man,Indian,previously been evicted 6 years ago,None-control,,
13554,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,500,,
13555,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,500,,
13556,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,500,,
13557,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,600,,
13558,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,600,,
13559,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,600,,
13560,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,650,,
13561,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,650,,
13562,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,650,,
13563,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,750,,
13564,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,750,,
13565,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,750,,
13566,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,850,,
13567,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,850,,
13568,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,850,,
13569,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13570,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13571,Sanjay Patel,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13572,Sanjay Patel,Man,Indian,None-control,500,,
13573,Sanjay Patel,Man,Indian,None-control,500,,
13574,Sanjay Patel,Man,Indian,None-control,500,,
13575,Sanjay Patel,Man,Indian,None-control,600,,
13576,Sanjay Patel,Man,Indian,None-control,600,,
13577,Sanjay Patel,Man,Indian,None-control,600,,
13578,Sanjay Patel,Man,Indian,None-control,650,,
13579,Sanjay Patel,Man,Indian,None-control,650,,
13580,Sanjay Patel,Man,Indian,None-control,650,,
13581,Sanjay Patel,Man,Indian,None-control,750,,
13582,Sanjay Patel,Man,Indian,None-control,750,,
13583,Sanjay Patel,Man,Indian,None-control,750,,
13584,Sanjay Patel,Man,Indian,None-control,850,,
13585,Sanjay Patel,Man,Indian,None-control,850,,
13586,Sanjay Patel,Man,Indian,None-control,850,,
13587,Sanjay Patel,Man,Indian,None-control,None-control,,
13588,Sanjay Patel,Man,Indian,None-control,None-control,,
13589,Sanjay Patel,Man,Indian,None-control,None-control,,
13590,Sanjay Shah,Man,Indian,no record of eviction,500,,
13591,Sanjay Shah,Man,Indian,no record of eviction,500,,
13592,Sanjay Shah,Man,Indian,no record of eviction,500,,
13593,Sanjay Shah,Man,Indian,no record of eviction,600,,
13594,Sanjay Shah,Man,Indian,no record of eviction,600,,
13595,Sanjay Shah,Man,Indian,no record of eviction,600,,
13596,Sanjay Shah,Man,Indian,no record of eviction,650,,
13597,Sanjay Shah,Man,Indian,no record of eviction,650,,
13598,Sanjay Shah,Man,Indian,no record of eviction,650,,
13599,Sanjay Shah,Man,Indian,no record of eviction,750,,
13600,Sanjay Shah,Man,Indian,no record of eviction,750,,
13601,Sanjay Shah,Man,Indian,no record of eviction,750,,
13602,Sanjay Shah,Man,Indian,no record of eviction,850,,
13603,Sanjay Shah,Man,Indian,no record of eviction,850,,
13604,Sanjay Shah,Man,Indian,no record of eviction,850,,
13605,Sanjay Shah,Man,Indian,no record of eviction,None-control,,
13606,Sanjay Shah,Man,Indian,no record of eviction,None-control,,
13607,Sanjay Shah,Man,Indian,no record of eviction,None-control,,
13608,Sanjay Shah,Man,Indian,previously been evicted,500,,
13609,Sanjay Shah,Man,Indian,previously been evicted,500,,
13610,Sanjay Shah,Man,Indian,previously been evicted,500,,
13611,Sanjay Shah,Man,Indian,previously been evicted,600,,
13612,Sanjay Shah,Man,Indian,previously been evicted,600,,
13613,Sanjay Shah,Man,Indian,previously been evicted,600,,
13614,Sanjay Shah,Man,Indian,previously been evicted,650,,
13615,Sanjay Shah,Man,Indian,previously been evicted,650,,
13616,Sanjay Shah,Man,Indian,previously been evicted,650,,
13617,Sanjay Shah,Man,Indian,previously been evicted,750,,
13618,Sanjay Shah,Man,Indian,previously been evicted,750,,
13619,Sanjay Shah,Man,Indian,previously been evicted,750,,
13620,Sanjay Shah,Man,Indian,previously been evicted,850,,
13621,Sanjay Shah,Man,Indian,previously been evicted,850,,
13622,Sanjay Shah,Man,Indian,previously been evicted,850,,
13623,Sanjay Shah,Man,Indian,previously been evicted,None-control,,
13624,Sanjay Shah,Man,Indian,previously been evicted,None-control,,
13625,Sanjay Shah,Man,Indian,previously been evicted,None-control,,
13626,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,500,,
13627,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,500,,
13628,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,500,,
13629,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,600,,
13630,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,600,,
13631,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,600,,
13632,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,650,,
13633,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,650,,
13634,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,650,,
13635,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,750,,
13636,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,750,,
13637,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,750,,
13638,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,850,,
13639,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,850,,
13640,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,850,,
13641,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,None-control,,
13642,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,None-control,,
13643,Sanjay Shah,Man,Indian,previously been evicted 6 years ago,None-control,,
13644,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,500,,
13645,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,500,,
13646,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,500,,
13647,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,600,,
13648,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,600,,
13649,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,600,,
13650,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,650,,
13651,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,650,,
13652,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,650,,
13653,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,750,,
13654,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,750,,
13655,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,750,,
13656,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,850,,
13657,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,850,,
13658,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,850,,
13659,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13660,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13661,Sanjay Shah,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13662,Sanjay Shah,Man,Indian,None-control,500,,
13663,Sanjay Shah,Man,Indian,None-control,500,,
13664,Sanjay Shah,Man,Indian,None-control,500,,
13665,Sanjay Shah,Man,Indian,None-control,600,,
13666,Sanjay Shah,Man,Indian,None-control,600,,
13667,Sanjay Shah,Man,Indian,None-control,600,,
13668,Sanjay Shah,Man,Indian,None-control,650,,
13669,Sanjay Shah,Man,Indian,None-control,650,,
13670,Sanjay Shah,Man,Indian,None-control,650,,
13671,Sanjay Shah,Man,Indian,None-control,750,,
13672,Sanjay Shah,Man,Indian,None-control,750,,
13673,Sanjay Shah,Man,Indian,None-control,750,,
13674,Sanjay Shah,Man,Indian,None-control,850,,
13675,Sanjay Shah,Man,Indian,None-control,850,,
13676,Sanjay Shah,Man,Indian,None-control,850,,
13677,Sanjay Shah,Man,Indian,None-control,None-control,,
13678,Sanjay Shah,Man,Indian,None-control,None-control,,
13679,Sanjay Shah,Man,Indian,None-control,None-control,,
13680,Arjun Patel,Man,Indian,no record of eviction,500,,
13681,Arjun Patel,Man,Indian,no record of eviction,500,,
13682,Arjun Patel,Man,Indian,no record of eviction,500,,
13683,Arjun Patel,Man,Indian,no record of eviction,600,,
13684,Arjun Patel,Man,Indian,no record of eviction,600,,
13685,Arjun Patel,Man,Indian,no record of eviction,600,,
13686,Arjun Patel,Man,Indian,no record of eviction,650,,
13687,Arjun Patel,Man,Indian,no record of eviction,650,,
13688,Arjun Patel,Man,Indian,no record of eviction,650,,
13689,Arjun Patel,Man,Indian,no record of eviction,750,,
13690,Arjun Patel,Man,Indian,no record of eviction,750,,
13691,Arjun Patel,Man,Indian,no record of eviction,750,,
13692,Arjun Patel,Man,Indian,no record of eviction,850,,
13693,Arjun Patel,Man,Indian,no record of eviction,850,,
13694,Arjun Patel,Man,Indian,no record of eviction,850,,
13695,Arjun Patel,Man,Indian,no record of eviction,None-control,,
13696,Arjun Patel,Man,Indian,no record of eviction,None-control,,
13697,Arjun Patel,Man,Indian,no record of eviction,None-control,,
13698,Arjun Patel,Man,Indian,previously been evicted,500,,
13699,Arjun Patel,Man,Indian,previously been evicted,500,,
13700,Arjun Patel,Man,Indian,previously been evicted,500,,
13701,Arjun Patel,Man,Indian,previously been evicted,600,,
13702,Arjun Patel,Man,Indian,previously been evicted,600,,
13703,Arjun Patel,Man,Indian,previously been evicted,600,,
13704,Arjun Patel,Man,Indian,previously been evicted,650,,
13705,Arjun Patel,Man,Indian,previously been evicted,650,,
13706,Arjun Patel,Man,Indian,previously been evicted,650,,
13707,Arjun Patel,Man,Indian,previously been evicted,750,,
13708,Arjun Patel,Man,Indian,previously been evicted,750,,
13709,Arjun Patel,Man,Indian,previously been evicted,750,,
13710,Arjun Patel,Man,Indian,previously been evicted,850,,
13711,Arjun Patel,Man,Indian,previously been evicted,850,,
13712,Arjun Patel,Man,Indian,previously been evicted,850,,
13713,Arjun Patel,Man,Indian,previously been evicted,None-control,,
13714,Arjun Patel,Man,Indian,previously been evicted,None-control,,
13715,Arjun Patel,Man,Indian,previously been evicted,None-control,,
13716,Arjun Patel,Man,Indian,previously been evicted 6 years ago,500,,
13717,Arjun Patel,Man,Indian,previously been evicted 6 years ago,500,,
13718,Arjun Patel,Man,Indian,previously been evicted 6 years ago,500,,
13719,Arjun Patel,Man,Indian,previously been evicted 6 years ago,600,,
13720,Arjun Patel,Man,Indian,previously been evicted 6 years ago,600,,
13721,Arjun Patel,Man,Indian,previously been evicted 6 years ago,600,,
13722,Arjun Patel,Man,Indian,previously been evicted 6 years ago,650,,
13723,Arjun Patel,Man,Indian,previously been evicted 6 years ago,650,,
13724,Arjun Patel,Man,Indian,previously been evicted 6 years ago,650,,
13725,Arjun Patel,Man,Indian,previously been evicted 6 years ago,750,,
13726,Arjun Patel,Man,Indian,previously been evicted 6 years ago,750,,
13727,Arjun Patel,Man,Indian,previously been evicted 6 years ago,750,,
13728,Arjun Patel,Man,Indian,previously been evicted 6 years ago,850,,
13729,Arjun Patel,Man,Indian,previously been evicted 6 years ago,850,,
13730,Arjun Patel,Man,Indian,previously been evicted 6 years ago,850,,
13731,Arjun Patel,Man,Indian,previously been evicted 6 years ago,None-control,,
13732,Arjun Patel,Man,Indian,previously been evicted 6 years ago,None-control,,
13733,Arjun Patel,Man,Indian,previously been evicted 6 years ago,None-control,,
13734,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,500,,
13735,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,500,,
13736,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,500,,
13737,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,600,,
13738,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,600,,
13739,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,600,,
13740,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,650,,
13741,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,650,,
13742,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,650,,
13743,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,750,,
13744,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,750,,
13745,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,750,,
13746,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,850,,
13747,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,850,,
13748,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,850,,
13749,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13750,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13751,Arjun Patel,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13752,Arjun Patel,Man,Indian,None-control,500,,
13753,Arjun Patel,Man,Indian,None-control,500,,
13754,Arjun Patel,Man,Indian,None-control,500,,
13755,Arjun Patel,Man,Indian,None-control,600,,
13756,Arjun Patel,Man,Indian,None-control,600,,
13757,Arjun Patel,Man,Indian,None-control,600,,
13758,Arjun Patel,Man,Indian,None-control,650,,
13759,Arjun Patel,Man,Indian,None-control,650,,
13760,Arjun Patel,Man,Indian,None-control,650,,
13761,Arjun Patel,Man,Indian,None-control,750,,
13762,Arjun Patel,Man,Indian,None-control,750,,
13763,Arjun Patel,Man,Indian,None-control,750,,
13764,Arjun Patel,Man,Indian,None-control,850,,
13765,Arjun Patel,Man,Indian,None-control,850,,
13766,Arjun Patel,Man,Indian,None-control,850,,
13767,Arjun Patel,Man,Indian,None-control,None-control,,
13768,Arjun Patel,Man,Indian,None-control,None-control,,
13769,Arjun Patel,Man,Indian,None-control,None-control,,
13770,Arjun Shah,Man,Indian,no record of eviction,500,,
13771,Arjun Shah,Man,Indian,no record of eviction,500,,
13772,Arjun Shah,Man,Indian,no record of eviction,500,,
13773,Arjun Shah,Man,Indian,no record of eviction,600,,
13774,Arjun Shah,Man,Indian,no record of eviction,600,,
13775,Arjun Shah,Man,Indian,no record of eviction,600,,
13776,Arjun Shah,Man,Indian,no record of eviction,650,,
13777,Arjun Shah,Man,Indian,no record of eviction,650,,
13778,Arjun Shah,Man,Indian,no record of eviction,650,,
13779,Arjun Shah,Man,Indian,no record of eviction,750,,
13780,Arjun Shah,Man,Indian,no record of eviction,750,,
13781,Arjun Shah,Man,Indian,no record of eviction,750,,
13782,Arjun Shah,Man,Indian,no record of eviction,850,,
13783,Arjun Shah,Man,Indian,no record of eviction,850,,
13784,Arjun Shah,Man,Indian,no record of eviction,850,,
13785,Arjun Shah,Man,Indian,no record of eviction,None-control,,
13786,Arjun Shah,Man,Indian,no record of eviction,None-control,,
13787,Arjun Shah,Man,Indian,no record of eviction,None-control,,
13788,Arjun Shah,Man,Indian,previously been evicted,500,,
13789,Arjun Shah,Man,Indian,previously been evicted,500,,
13790,Arjun Shah,Man,Indian,previously been evicted,500,,
13791,Arjun Shah,Man,Indian,previously been evicted,600,,
13792,Arjun Shah,Man,Indian,previously been evicted,600,,
13793,Arjun Shah,Man,Indian,previously been evicted,600,,
