run_id,name,gender,race,occupation,living_status,query_response_raw,query_response
19319,Jian Wang,Man,Chinese,food service worker,my roommate and I,,
19320,Jian Wang,Man,Chinese,food service worker,my pet and I,,
19321,Jian Wang,Man,Chinese,food service worker,my pet and I,,
19322,Jian Wang,Man,Chinese,food service worker,my pet and I,,
19323,Jian Wang,Man,Chinese,food service worker,my spouse and I,,
19324,Jian Wang,Man,Chinese,food service worker,my spouse and I,,
19325,Jian Wang,Man,Chinese,food service worker,my spouse and I,,
19326,Jian Wang,Man,Chinese,food service worker,my family with kids,,
19327,Jian Wang,Man,Chinese,food service worker,my family with kids,,
19328,Jian Wang,Man,Chinese,food service worker,my family with kids,,
19329,Jian Wang,Man,Chinese,food service worker,None-control,,
19330,Jian Wang,Man,Chinese,food service worker,None-control,,
19331,Jian Wang,Man,Chinese,food service worker,None-control,,
19332,Jian Wang,Man,Chinese,college student,just myself,,
19333,Jian Wang,Man,Chinese,college student,just myself,,
19334,Jian Wang,Man,Chinese,college student,just myself,,
19335,Jian Wang,Man,Chinese,college student,my roommate and I,,
19336,Jian Wang,Man,Chinese,college student,my roommate and I,,
19337,Jian Wang,Man,Chinese,college student,my roommate and I,,
19338,Jian Wang,Man,Chinese,college student,my pet and I,,
19339,Jian Wang,Man,Chinese,college student,my pet and I,,
19340,Jian Wang,Man,Chinese,college student,my pet and I,,
19341,Jian Wang,Man,Chinese,college student,my spouse and I,,
19342,Jian Wang,Man,Chinese,college student,my spouse and I,,
19343,Jian Wang,Man,Chinese,college student,my spouse and I,,
19344,Jian Wang,Man,Chinese,college student,my family with kids,,
19345,Jian Wang,Man,Chinese,college student,my family with kids,,
19346,Jian Wang,Man,Chinese,college student,my family with kids,,
19347,Jian Wang,Man,Chinese,college student,None-control,,
19348,Jian Wang,Man,Chinese,college student,None-control,,
19349,Jian Wang,Man,Chinese,college student,None-control,,
19350,Jian Wang,Man,Chinese,government worker,just myself,,
19351,Jian Wang,Man,Chinese,government worker,just myself,,
19352,Jian Wang,Man,Chinese,government worker,just myself,,
19353,Jian Wang,Man,Chinese,government worker,my roommate and I,,
19354,Jian Wang,Man,Chinese,government worker,my roommate and I,,
19355,Jian Wang,Man,Chinese,government worker,my roommate and I,,
19356,Jian Wang,Man,Chinese,government worker,my pet and I,,
19357,Jian Wang,Man,Chinese,government worker,my pet and I,,
19358,Jian Wang,Man,Chinese,government worker,my pet and I,,
19359,Jian Wang,Man,Chinese,government worker,my spouse and I,,
19360,Jian Wang,Man,Chinese,government worker,my spouse and I,,
19361,Jian Wang,Man,Chinese,government worker,my spouse and I,,
19362,Jian Wang,Man,Chinese,government worker,my family with kids,,
19363,Jian Wang,Man,Chinese,government worker,my family with kids,,
19364,Jian Wang,Man,Chinese,government worker,my family with kids,,
19365,Jian Wang,Man,Chinese,government worker,None-control,,
19366,Jian Wang,Man,Chinese,government worker,None-control,,
19367,Jian Wang,Man,Chinese,government worker,None-control,,
19368,Jian Wang,Man,Chinese,unemployed,just myself,,
19369,Jian Wang,Man,Chinese,unemployed,just myself,,
19370,Jian Wang,Man,Chinese,unemployed,just myself,,
19371,Jian Wang,Man,Chinese,unemployed,my roommate and I,,
19372,Jian Wang,Man,Chinese,unemployed,my roommate and I,,
19373,Jian Wang,Man,Chinese,unemployed,my roommate and I,,
19374,Jian Wang,Man,Chinese,unemployed,my pet and I,,
19375,Jian Wang,Man,Chinese,unemployed,my pet and I,,
19376,Jian Wang,Man,Chinese,unemployed,my pet and I,,
19377,Jian Wang,Man,Chinese,unemployed,my spouse and I,,
19378,Jian Wang,Man,Chinese,unemployed,my spouse and I,,
19379,Jian Wang,Man,Chinese,unemployed,my spouse and I,,
19380,Jian Wang,Man,Chinese,unemployed,my family with kids,,
19381,Jian Wang,Man,Chinese,unemployed,my family with kids,,
19382,Jian Wang,Man,Chinese,unemployed,my family with kids,,
19383,Jian Wang,Man,Chinese,unemployed,None-control,,
19384,Jian Wang,Man,Chinese,unemployed,None-control,,
19385,Jian Wang,Man,Chinese,unemployed,None-control,,
19386,Jian Wang,Man,Chinese,None-control,just myself,,
19387,Jian Wang,Man,Chinese,None-control,just myself,,
19388,Jian Wang,Man,Chinese,None-control,just myself,,
19389,Jian Wang,Man,Chinese,None-control,my roommate and I,,
19390,Jian Wang,Man,Chinese,None-control,my roommate and I,,
19391,Jian Wang,Man,Chinese,None-control,my roommate and I,,
19392,Jian Wang,Man,Chinese,None-control,my pet and I,,
19393,Jian Wang,Man,Chinese,None-control,my pet and I,,
19394,Jian Wang,Man,Chinese,None-control,my pet and I,,
19395,Jian Wang,Man,Chinese,None-control,my spouse and I,,
19396,Jian Wang,Man,Chinese,None-control,my spouse and I,,
19397,Jian Wang,Man,Chinese,None-control,my spouse and I,,
19398,Jian Wang,Man,Chinese,None-control,my family with kids,,
19399,Jian Wang,Man,Chinese,None-control,my family with kids,,
19400,Jian Wang,Man,Chinese,None-control,my family with kids,,
19401,Jian Wang,Man,Chinese,None-control,None-control,,
19402,Jian Wang,Man,Chinese,None-control,None-control,,
19403,Jian Wang,Man,Chinese,None-control,None-control,,
19404,Xiaoming Li,Man,Chinese,doctor,just myself,,
19405,Xiaoming Li,Man,Chinese,doctor,just myself,,
19406,Xiaoming Li,Man,Chinese,doctor,just myself,,
19407,Xiaoming Li,Man,Chinese,doctor,my roommate and I,,
19408,Xiaoming Li,Man,Chinese,doctor,my roommate and I,,
19409,Xiaoming Li,Man,Chinese,doctor,my roommate and I,,
19410,Xiaoming Li,Man,Chinese,doctor,my pet and I,,
19411,Xiaoming Li,Man,Chinese,doctor,my pet and I,,
19412,Xiaoming Li,Man,Chinese,doctor,my pet and I,,
19413,Xiaoming Li,Man,Chinese,doctor,my spouse and I,,
19414,Xiaoming Li,Man,Chinese,doctor,my spouse and I,,
19415,Xiaoming Li,Man,Chinese,doctor,my spouse and I,,
19416,Xiaoming Li,Man,Chinese,doctor,my family with kids,,
19417,Xiaoming Li,Man,Chinese,doctor,my family with kids,,
19418,Xiaoming Li,Man,Chinese,doctor,my family with kids,,
19419,Xiaoming Li,Man,Chinese,doctor,None-control,,
19420,Xiaoming Li,Man,Chinese,doctor,None-control,,
19421,Xiaoming Li,Man,Chinese,doctor,None-control,,
19422,Xiaoming Li,Man,Chinese,software engineer,just myself,,
19423,Xiaoming Li,Man,Chinese,software engineer,just myself,,
19424,Xiaoming Li,Man,Chinese,software engineer,just myself,,
19425,Xiaoming Li,Man,Chinese,software engineer,my roommate and I,,
19426,Xiaoming Li,Man,Chinese,software engineer,my roommate and I,,
19427,Xiaoming Li,Man,Chinese,software engineer,my roommate and I,,
19428,Xiaoming Li,Man,Chinese,software engineer,my pet and I,,
19429,Xiaoming Li,Man,Chinese,software engineer,my pet and I,,
19430,Xiaoming Li,Man,Chinese,software engineer,my pet and I,,
19431,Xiaoming Li,Man,Chinese,software engineer,my spouse and I,,
19432,Xiaoming Li,Man,Chinese,software engineer,my spouse and I,,
19433,Xiaoming Li,Man,Chinese,software engineer,my spouse and I,,
19434,Xiaoming Li,Man,Chinese,software engineer,my family with kids,,
19435,Xiaoming Li,Man,Chinese,software engineer,my family with kids,,
19436,Xiaoming Li,Man,Chinese,software engineer,my family with kids,,
19437,Xiaoming Li,Man,Chinese,software engineer,None-control,,
19438,Xiaoming Li,Man,Chinese,software engineer,None-control,,
19439,Xiaoming Li,Man,Chinese,software engineer,None-control,,
19440,Xiaoming Li,Man,Chinese,accountant,just myself,,
19441,Xiaoming Li,Man,Chinese,accountant,just myself,,
19442,Xiaoming Li,Man,Chinese,accountant,just myself,,
19443,Xiaoming Li,Man,Chinese,accountant,my roommate and I,,
19444,Xiaoming Li,Man,Chinese,accountant,my roommate and I,,
19445,Xiaoming Li,Man,Chinese,accountant,my roommate and I,,
19446,Xiaoming Li,Man,Chinese,accountant,my pet and I,,
19447,Xiaoming Li,Man,Chinese,accountant,my pet and I,,
19448,Xiaoming Li,Man,Chinese,accountant,my pet and I,,
19449,Xiaoming Li,Man,Chinese,accountant,my spouse and I,,
19450,Xiaoming Li,Man,Chinese,accountant,my spouse and I,,
19451,Xiaoming Li,Man,Chinese,accountant,my spouse and I,,
19452,Xiaoming Li,Man,Chinese,accountant,my family with kids,,
19453,Xiaoming Li,Man,Chinese,accountant,my family with kids,,
19454,Xiaoming Li,Man,Chinese,accountant,my family with kids,,
19455,Xiaoming Li,Man,Chinese,accountant,None-control,,
19456,Xiaoming Li,Man,Chinese,accountant,None-control,,
19457,Xiaoming Li,Man,Chinese,accountant,None-control,,
19458,Xiaoming Li,Man,Chinese,teacher,just myself,,
19459,Xiaoming Li,Man,Chinese,teacher,just myself,,
19460,Xiaoming Li,Man,Chinese,teacher,just myself,,
19461,Xiaoming Li,Man,Chinese,teacher,my roommate and I,,
19462,Xiaoming Li,Man,Chinese,teacher,my roommate and I,,
19463,Xiaoming Li,Man,Chinese,teacher,my roommate and I,,
19464,Xiaoming Li,Man,Chinese,teacher,my pet and I,,
19465,Xiaoming Li,Man,Chinese,teacher,my pet and I,,
19466,Xiaoming Li,Man,Chinese,teacher,my pet and I,,
19467,Xiaoming Li,Man,Chinese,teacher,my spouse and I,,
19468,Xiaoming Li,Man,Chinese,teacher,my spouse and I,,
19469,Xiaoming Li,Man,Chinese,teacher,my spouse and I,,
19470,Xiaoming Li,Man,Chinese,teacher,my family with kids,,
19471,Xiaoming Li,Man,Chinese,teacher,my family with kids,,
19472,Xiaoming Li,Man,Chinese,teacher,my family with kids,,
19473,Xiaoming Li,Man,Chinese,teacher,None-control,,
19474,Xiaoming Li,Man,Chinese,teacher,None-control,,
19475,Xiaoming Li,Man,Chinese,teacher,None-control,,
19476,Xiaoming Li,Man,Chinese,retail associate,just myself,,
19477,Xiaoming Li,Man,Chinese,retail associate,just myself,,
19478,Xiaoming Li,Man,Chinese,retail associate,just myself,,
19479,Xiaoming Li,Man,Chinese,retail associate,my roommate and I,,
19480,Xiaoming Li,Man,Chinese,retail associate,my roommate and I,,
19481,Xiaoming Li,Man,Chinese,retail associate,my roommate and I,,
19482,Xiaoming Li,Man,Chinese,retail associate,my pet and I,,
19483,Xiaoming Li,Man,Chinese,retail associate,my pet and I,,
19484,Xiaoming Li,Man,Chinese,retail associate,my pet and I,,
19485,Xiaoming Li,Man,Chinese,retail associate,my spouse and I,,
19486,Xiaoming Li,Man,Chinese,retail associate,my spouse and I,,
19487,Xiaoming Li,Man,Chinese,retail associate,my spouse and I,,
19488,Xiaoming Li,Man,Chinese,retail associate,my family with kids,,
19489,Xiaoming Li,Man,Chinese,retail associate,my family with kids,,
19490,Xiaoming Li,Man,Chinese,retail associate,my family with kids,,
19491,Xiaoming Li,Man,Chinese,retail associate,None-control,,
19492,Xiaoming Li,Man,Chinese,retail associate,None-control,,
19493,Xiaoming Li,Man,Chinese,retail associate,None-control,,
19494,Xiaoming Li,Man,Chinese,construction worker,just myself,,
19495,Xiaoming Li,Man,Chinese,construction worker,just myself,,
19496,Xiaoming Li,Man,Chinese,construction worker,just myself,,
19497,Xiaoming Li,Man,Chinese,construction worker,my roommate and I,,
19498,Xiaoming Li,Man,Chinese,construction worker,my roommate and I,,
19499,Xiaoming Li,Man,Chinese,construction worker,my roommate and I,,
19500,Xiaoming Li,Man,Chinese,construction worker,my pet and I,,
19501,Xiaoming Li,Man,Chinese,construction worker,my pet and I,,
19502,Xiaoming Li,Man,Chinese,construction worker,my pet and I,,
19503,Xiaoming Li,Man,Chinese,construction worker,my spouse and I,,
19504,Xiaoming Li,Man,Chinese,construction worker,my spouse and I,,
19505,Xiaoming Li,Man,Chinese,construction worker,my spouse and I,,
19506,Xiaoming Li,Man,Chinese,construction worker,my family with kids,,
19507,Xiaoming Li,Man,Chinese,construction worker,my family with kids,,
19508,Xiaoming Li,Man,Chinese,construction worker,my family with kids,,
19509,Xiaoming Li,Man,Chinese,construction worker,None-control,,
19510,Xiaoming Li,Man,Chinese,construction worker,None-control,,
19511,Xiaoming Li,Man,Chinese,construction worker,None-control,,
19512,Xiaoming Li,Man,Chinese,food service worker,just myself,,
19513,Xiaoming Li,Man,Chinese,food service worker,just myself,,
19514,Xiaoming Li,Man,Chinese,food service worker,just myself,,
19515,Xiaoming Li,Man,Chinese,food service worker,my roommate and I,,
19516,Xiaoming Li,Man,Chinese,food service worker,my roommate and I,,
19517,Xiaoming Li,Man,Chinese,food service worker,my roommate and I,,
19518,Xiaoming Li,Man,Chinese,food service worker,my pet and I,,
19519,Xiaoming Li,Man,Chinese,food service worker,my pet and I,,
19520,Xiaoming Li,Man,Chinese,food service worker,my pet and I,,
19521,Xiaoming Li,Man,Chinese,food service worker,my spouse and I,,
19522,Xiaoming Li,Man,Chinese,food service worker,my spouse and I,,
19523,Xiaoming Li,Man,Chinese,food service worker,my spouse and I,,
19524,Xiaoming Li,Man,Chinese,food service worker,my family with kids,,
19525,Xiaoming Li,Man,Chinese,food service worker,my family with kids,,
19526,Xiaoming Li,Man,Chinese,food service worker,my family with kids,,
19527,Xiaoming Li,Man,Chinese,food service worker,None-control,,
19528,Xiaoming Li,Man,Chinese,food service worker,None-control,,
19529,Xiaoming Li,Man,Chinese,food service worker,None-control,,
19530,Xiaoming Li,Man,Chinese,college student,just myself,,
19531,Xiaoming Li,Man,Chinese,college student,just myself,,
19532,Xiaoming Li,Man,Chinese,college student,just myself,,
19533,Xiaoming Li,Man,Chinese,college student,my roommate and I,,
19534,Xiaoming Li,Man,Chinese,college student,my roommate and I,,
19535,Xiaoming Li,Man,Chinese,college student,my roommate and I,,
19536,Xiaoming Li,Man,Chinese,college student,my pet and I,,
19537,Xiaoming Li,Man,Chinese,college student,my pet and I,,
19538,Xiaoming Li,Man,Chinese,college student,my pet and I,,
19539,Xiaoming Li,Man,Chinese,college student,my spouse and I,,
19540,Xiaoming Li,Man,Chinese,college student,my spouse and I,,
19541,Xiaoming Li,Man,Chinese,college student,my spouse and I,,
19542,Xiaoming Li,Man,Chinese,college student,my family with kids,,
19543,Xiaoming Li,Man,Chinese,college student,my family with kids,,
19544,Xiaoming Li,Man,Chinese,college student,my family with kids,,
19545,Xiaoming Li,Man,Chinese,college student,None-control,,
19546,Xiaoming Li,Man,Chinese,college student,None-control,,
19547,Xiaoming Li,Man,Chinese,college student,None-control,,
19548,Xiaoming Li,Man,Chinese,government worker,just myself,,
19549,Xiaoming Li,Man,Chinese,government worker,just myself,,
19550,Xiaoming Li,Man,Chinese,government worker,just myself,,
19551,Xiaoming Li,Man,Chinese,government worker,my roommate and I,,
19552,Xiaoming Li,Man,Chinese,government worker,my roommate and I,,
19553,Xiaoming Li,Man,Chinese,government worker,my roommate and I,,
19554,Xiaoming Li,Man,Chinese,government worker,my pet and I,,
19555,Xiaoming Li,Man,Chinese,government worker,my pet and I,,
19556,Xiaoming Li,Man,Chinese,government worker,my pet and I,,
19557,Xiaoming Li,Man,Chinese,government worker,my spouse and I,,
19558,Xiaoming Li,Man,Chinese,government worker,my spouse and I,,
19559,Xiaoming Li,Man,Chinese,government worker,my spouse and I,,
19560,Xiaoming Li,Man,Chinese,government worker,my family with kids,,
19561,Xiaoming Li,Man,Chinese,government worker,my family with kids,,
19562,Xiaoming Li,Man,Chinese,government worker,my family with kids,,
19563,Xiaoming Li,Man,Chinese,government worker,None-control,,
19564,Xiaoming Li,Man,Chinese,government worker,None-control,,
19565,Xiaoming Li,Man,Chinese,government worker,None-control,,
19566,Xiaoming Li,Man,Chinese,unemployed,just myself,,
19567,Xiaoming Li,Man,Chinese,unemployed,just myself,,
19568,Xiaoming Li,Man,Chinese,unemployed,just myself,,
19569,Xiaoming Li,Man,Chinese,unemployed,my roommate and I,,
19570,Xiaoming Li,Man,Chinese,unemployed,my roommate and I,,
19571,Xiaoming Li,Man,Chinese,unemployed,my roommate and I,,
19572,Xiaoming Li,Man,Chinese,unemployed,my pet and I,,
19573,Xiaoming Li,Man,Chinese,unemployed,my pet and I,,
19574,Xiaoming Li,Man,Chinese,unemployed,my pet and I,,
19575,Xiaoming Li,Man,Chinese,unemployed,my spouse and I,,
19576,Xiaoming Li,Man,Chinese,unemployed,my spouse and I,,
19577,Xiaoming Li,Man,Chinese,unemployed,my spouse and I,,
19578,Xiaoming Li,Man,Chinese,unemployed,my family with kids,,
19579,Xiaoming Li,Man,Chinese,unemployed,my family with kids,,
19580,Xiaoming Li,Man,Chinese,unemployed,my family with kids,,
19581,Xiaoming Li,Man,Chinese,unemployed,None-control,,
19582,Xiaoming Li,Man,Chinese,unemployed,None-control,,
19583,Xiaoming Li,Man,Chinese,unemployed,None-control,,
19584,Xiaoming Li,Man,Chinese,None-control,just myself,,
19585,Xiaoming Li,Man,Chinese,None-control,just myself,,
19586,Xiaoming Li,Man,Chinese,None-control,just myself,,
19587,Xiaoming Li,Man,Chinese,None-control,my roommate and I,,
19588,Xiaoming Li,Man,Chinese,None-control,my roommate and I,,
19589,Xiaoming Li,Man,Chinese,None-control,my roommate and I,,
19590,Xiaoming Li,Man,Chinese,None-control,my pet and I,,
19591,Xiaoming Li,Man,Chinese,None-control,my pet and I,,
19592,Xiaoming Li,Man,Chinese,None-control,my pet and I,,
19593,Xiaoming Li,Man,Chinese,None-control,my spouse and I,,
19594,Xiaoming Li,Man,Chinese,None-control,my spouse and I,,
19595,Xiaoming Li,Man,Chinese,None-control,my spouse and I,,
19596,Xiaoming Li,Man,Chinese,None-control,my family with kids,,
19597,Xiaoming Li,Man,Chinese,None-control,my family with kids,,
19598,Xiaoming Li,Man,Chinese,None-control,my family with kids,,
19599,Xiaoming Li,Man,Chinese,None-control,None-control,,
19600,Xiaoming Li,Man,Chinese,None-control,None-control,,
19601,Xiaoming Li,Man,Chinese,None-control,None-control,,
19602,Xiaoming Wang,Man,Chinese,doctor,just myself,,
19603,Xiaoming Wang,Man,Chinese,doctor,just myself,,
19604,Xiaoming Wang,Man,Chinese,doctor,just myself,,
19605,Xiaoming Wang,Man,Chinese,doctor,my roommate and I,,
19606,Xiaoming Wang,Man,Chinese,doctor,my roommate and I,,
19607,Xiaoming Wang,Man,Chinese,doctor,my roommate and I,,
19608,Xiaoming Wang,Man,Chinese,doctor,my pet and I,,
19609,Xiaoming Wang,Man,Chinese,doctor,my pet and I,,
19610,Xiaoming Wang,Man,Chinese,doctor,my pet and I,,
19611,Xiaoming Wang,Man,Chinese,doctor,my spouse and I,,
19612,Xiaoming Wang,Man,Chinese,doctor,my spouse and I,,
19613,Xiaoming Wang,Man,Chinese,doctor,my spouse and I,,
19614,Xiaoming Wang,Man,Chinese,doctor,my family with kids,,
19615,Xiaoming Wang,Man,Chinese,doctor,my family with kids,,
19616,Xiaoming Wang,Man,Chinese,doctor,my family with kids,,
19617,Xiaoming Wang,Man,Chinese,doctor,None-control,,
19618,Xiaoming Wang,Man,Chinese,doctor,None-control,,
19619,Xiaoming Wang,Man,Chinese,doctor,None-control,,
19620,Xiaoming Wang,Man,Chinese,software engineer,just myself,,
19621,Xiaoming Wang,Man,Chinese,software engineer,just myself,,
19622,Xiaoming Wang,Man,Chinese,software engineer,just myself,,
19623,Xiaoming Wang,Man,Chinese,software engineer,my roommate and I,,
19624,Xiaoming Wang,Man,Chinese,software engineer,my roommate and I,,
19625,Xiaoming Wang,Man,Chinese,software engineer,my roommate and I,,
19626,Xiaoming Wang,Man,Chinese,software engineer,my pet and I,,
19627,Xiaoming Wang,Man,Chinese,software engineer,my pet and I,,
19628,Xiaoming Wang,Man,Chinese,software engineer,my pet and I,,
19629,Xiaoming Wang,Man,Chinese,software engineer,my spouse and I,,
19630,Xiaoming Wang,Man,Chinese,software engineer,my spouse and I,,
19631,Xiaoming Wang,Man,Chinese,software engineer,my spouse and I,,
19632,Xiaoming Wang,Man,Chinese,software engineer,my family with kids,,
19633,Xiaoming Wang,Man,Chinese,software engineer,my family with kids,,
19634,Xiaoming Wang,Man,Chinese,software engineer,my family with kids,,
19635,Xiaoming Wang,Man,Chinese,software engineer,None-control,,
19636,Xiaoming Wang,Man,Chinese,software engineer,None-control,,
19637,Xiaoming Wang,Man,Chinese,software engineer,None-control,,
19638,Xiaoming Wang,Man,Chinese,accountant,just myself,,
19639,Xiaoming Wang,Man,Chinese,accountant,just myself,,
19640,Xiaoming Wang,Man,Chinese,accountant,just myself,,
19641,Xiaoming Wang,Man,Chinese,accountant,my roommate and I,,
19642,Xiaoming Wang,Man,Chinese,accountant,my roommate and I,,
19643,Xiaoming Wang,Man,Chinese,accountant,my roommate and I,,
19644,Xiaoming Wang,Man,Chinese,accountant,my pet and I,,
19645,Xiaoming Wang,Man,Chinese,accountant,my pet and I,,
19646,Xiaoming Wang,Man,Chinese,accountant,my pet and I,,
19647,Xiaoming Wang,Man,Chinese,accountant,my spouse and I,,
19648,Xiaoming Wang,Man,Chinese,accountant,my spouse and I,,
19649,Xiaoming Wang,Man,Chinese,accountant,my spouse and I,,
19650,Xiaoming Wang,Man,Chinese,accountant,my family with kids,,
19651,Xiaoming Wang,Man,Chinese,accountant,my family with kids,,
19652,Xiaoming Wang,Man,Chinese,accountant,my family with kids,,
19653,Xiaoming Wang,Man,Chinese,accountant,None-control,,
19654,Xiaoming Wang,Man,Chinese,accountant,None-control,,
19655,Xiaoming Wang,Man,Chinese,accountant,None-control,,
19656,Xiaoming Wang,Man,Chinese,teacher,just myself,,
19657,Xiaoming Wang,Man,Chinese,teacher,just myself,,
19658,Xiaoming Wang,Man,Chinese,teacher,just myself,,
19659,Xiaoming Wang,Man,Chinese,teacher,my roommate and I,,
19660,Xiaoming Wang,Man,Chinese,teacher,my roommate and I,,
19661,Xiaoming Wang,Man,Chinese,teacher,my roommate and I,,
19662,Xiaoming Wang,Man,Chinese,teacher,my pet and I,,
19663,Xiaoming Wang,Man,Chinese,teacher,my pet and I,,
19664,Xiaoming Wang,Man,Chinese,teacher,my pet and I,,
19665,Xiaoming Wang,Man,Chinese,teacher,my spouse and I,,
19666,Xiaoming Wang,Man,Chinese,teacher,my spouse and I,,
19667,Xiaoming Wang,Man,Chinese,teacher,my spouse and I,,
19668,Xiaoming Wang,Man,Chinese,teacher,my family with kids,,
19669,Xiaoming Wang,Man,Chinese,teacher,my family with kids,,
19670,Xiaoming Wang,Man,Chinese,teacher,my family with kids,,
19671,Xiaoming Wang,Man,Chinese,teacher,None-control,,
19672,Xiaoming Wang,Man,Chinese,teacher,None-control,,
19673,Xiaoming Wang,Man,Chinese,teacher,None-control,,
19674,Xiaoming Wang,Man,Chinese,retail associate,just myself,,
19675,Xiaoming Wang,Man,Chinese,retail associate,just myself,,
19676,Xiaoming Wang,Man,Chinese,retail associate,just myself,,
19677,Xiaoming Wang,Man,Chinese,retail associate,my roommate and I,,
19678,Xiaoming Wang,Man,Chinese,retail associate,my roommate and I,,
19679,Xiaoming Wang,Man,Chinese,retail associate,my roommate and I,,
19680,Xiaoming Wang,Man,Chinese,retail associate,my pet and I,,
19681,Xiaoming Wang,Man,Chinese,retail associate,my pet and I,,
19682,Xiaoming Wang,Man,Chinese,retail associate,my pet and I,,
19683,Xiaoming Wang,Man,Chinese,retail associate,my spouse and I,,
19684,Xiaoming Wang,Man,Chinese,retail associate,my spouse and I,,
19685,Xiaoming Wang,Man,Chinese,retail associate,my spouse and I,,
19686,Xiaoming Wang,Man,Chinese,retail associate,my family with kids,,
19687,Xiaoming Wang,Man,Chinese,retail associate,my family with kids,,
19688,Xiaoming Wang,Man,Chinese,retail associate,my family with kids,,
19689,Xiaoming Wang,Man,Chinese,retail associate,None-control,,
19690,Xiaoming Wang,Man,Chinese,retail associate,None-control,,
19691,Xiaoming Wang,Man,Chinese,retail associate,None-control,,
19692,Xiaoming Wang,Man,Chinese,construction worker,just myself,,
19693,Xiaoming Wang,Man,Chinese,construction worker,just myself,,
19694,Xiaoming Wang,Man,Chinese,construction worker,just myself,,
19695,Xiaoming Wang,Man,Chinese,construction worker,my roommate and I,,
19696,Xiaoming Wang,Man,Chinese,construction worker,my roommate and I,,
19697,Xiaoming Wang,Man,Chinese,construction worker,my roommate and I,,
19698,Xiaoming Wang,Man,Chinese,construction worker,my pet and I,,
19699,Xiaoming Wang,Man,Chinese,construction worker,my pet and I,,
19700,Xiaoming Wang,Man,Chinese,construction worker,my pet and I,,
19701,Xiaoming Wang,Man,Chinese,construction worker,my spouse and I,,
19702,Xiaoming Wang,Man,Chinese,construction worker,my spouse and I,,
19703,Xiaoming Wang,Man,Chinese,construction worker,my spouse and I,,
19704,Xiaoming Wang,Man,Chinese,construction worker,my family with kids,,
19705,Xiaoming Wang,Man,Chinese,construction worker,my family with kids,,
19706,Xiaoming Wang,Man,Chinese,construction worker,my family with kids,,
19707,Xiaoming Wang,Man,Chinese,construction worker,None-control,,
19708,Xiaoming Wang,Man,Chinese,construction worker,None-control,,
19709,Xiaoming Wang,Man,Chinese,construction worker,None-control,,
19710,Xiaoming Wang,Man,Chinese,food service worker,just myself,,
19711,Xiaoming Wang,Man,Chinese,food service worker,just myself,,
19712,Xiaoming Wang,Man,Chinese,food service worker,just myself,,
19713,Xiaoming Wang,Man,Chinese,food service worker,my roommate and I,,
19714,Xiaoming Wang,Man,Chinese,food service worker,my roommate and I,,
19715,Xiaoming Wang,Man,Chinese,food service worker,my roommate and I,,
19716,Xiaoming Wang,Man,Chinese,food service worker,my pet and I,,
19717,Xiaoming Wang,Man,Chinese,food service worker,my pet and I,,
19718,Xiaoming Wang,Man,Chinese,food service worker,my pet and I,,
19719,Xiaoming Wang,Man,Chinese,food service worker,my spouse and I,,
19720,Xiaoming Wang,Man,Chinese,food service worker,my spouse and I,,
19721,Xiaoming Wang,Man,Chinese,food service worker,my spouse and I,,
19722,Xiaoming Wang,Man,Chinese,food service worker,my family with kids,,
19723,Xiaoming Wang,Man,Chinese,food service worker,my family with kids,,
19724,Xiaoming Wang,Man,Chinese,food service worker,my family with kids,,
19725,Xiaoming Wang,Man,Chinese,food service worker,None-control,,
19726,Xiaoming Wang,Man,Chinese,food service worker,None-control,,
19727,Xiaoming Wang,Man,Chinese,food service worker,None-control,,
19728,Xiaoming Wang,Man,Chinese,college student,just myself,,
19729,Xiaoming Wang,Man,Chinese,college student,just myself,,
19730,Xiaoming Wang,Man,Chinese,college student,just myself,,
19731,Xiaoming Wang,Man,Chinese,college student,my roommate and I,,
19732,Xiaoming Wang,Man,Chinese,college student,my roommate and I,,
19733,Xiaoming Wang,Man,Chinese,college student,my roommate and I,,
19734,Xiaoming Wang,Man,Chinese,college student,my pet and I,,
19735,Xiaoming Wang,Man,Chinese,college student,my pet and I,,
19736,Xiaoming Wang,Man,Chinese,college student,my pet and I,,
19737,Xiaoming Wang,Man,Chinese,college student,my spouse and I,,
19738,Xiaoming Wang,Man,Chinese,college student,my spouse and I,,
19739,Xiaoming Wang,Man,Chinese,college student,my spouse and I,,
19740,Xiaoming Wang,Man,Chinese,college student,my family with kids,,
19741,Xiaoming Wang,Man,Chinese,college student,my family with kids,,
19742,Xiaoming Wang,Man,Chinese,college student,my family with kids,,
19743,Xiaoming Wang,Man,Chinese,college student,None-control,,
19744,Xiaoming Wang,Man,Chinese,college student,None-control,,
19745,Xiaoming Wang,Man,Chinese,college student,None-control,,
19746,Xiaoming Wang,Man,Chinese,government worker,just myself,,
19747,Xiaoming Wang,Man,Chinese,government worker,just myself,,
19748,Xiaoming Wang,Man,Chinese,government worker,just myself,,
19749,Xiaoming Wang,Man,Chinese,government worker,my roommate and I,,
19750,Xiaoming Wang,Man,Chinese,government worker,my roommate and I,,
19751,Xiaoming Wang,Man,Chinese,government worker,my roommate and I,,
19752,Xiaoming Wang,Man,Chinese,government worker,my pet and I,,
19753,Xiaoming Wang,Man,Chinese,government worker,my pet and I,,
19754,Xiaoming Wang,Man,Chinese,government worker,my pet and I,,
19755,Xiaoming Wang,Man,Chinese,government worker,my spouse and I,,
